Team-Year,Seed,Off Eff,Avg Scoring Margin,Eff FG%,Off Reb%,FT%,Def Reb%,Block%,Steal Per Poss,Assist TO ratio,Fouls per poss,Def Eff,Opp Eff FG %,Win %,KenPom Rank,Avg Height,Avg Experience,TO %,Adj Efficiency Margin
Maryland-2002,0,0.666472167,0.673671038,0.583515625,0.688869005,0.49797062,0.327496206,0.601031393,0.515194328,0.593345519,0.36197248,0.41848278,0.321465428,0.810572687,N/A,N/A,N/A,0.417972801,N/A
Siena-2002,1,0.228276345,0.286424953,0.306028988,0.484768358,0.626841343,0.471059469,0.429101604,0.179639092,0.190375807,0.741585227,0.469252292,0.346798961,0.247690777,N/A,N/A,N/A,0.648097616,N/A
Wisconsin-2002,0.466666667,0.377231882,0.294537802,0.418818753,0.443138556,0.530850231,0.507778399,0.150441216,0.290352109,0.286383922,0.501290213,0.624827934,0.73745757,0.411965326,N/A,N/A,N/A,0.529100257,N/A
St Johns-2002,0.533333333,0.187799043,0.302121309,0.085254604,0.77595579,0.322738386,0.223278345,0.397359798,0.710986278,0.144036297,0.583138277,0.399004343,0.466777326,0.495807873,N/A,N/A,N/A,0.599407183,N/A
Marquette-2002,0.266666667,0.55015171,0.634599069,0.531456389,0.801191051,0.424057382,0.367654452,0.356308836,0.579558722,0.307063041,0.568046889,0.268171766,0.396800826,0.733551229,N/A,N/A,N/A,0.58725664,N/A
Tulsa-2002,0.733333333,0.639193605,0.582640471,0.630287102,0.495603099,0.669598219,0.416570739,0.456698533,0.470161249,0.500808769,0.345429997,0.493322615,0.526098201,0.725024869,N/A,N/A,N/A,0.403365671,N/A
Kentucky-2002,0.2,0.563338779,0.59858438,0.6347775,0.882966031,0.598567878,0.556464458,0.493297481,0.396702255,0.31793116,0.480842392,0.366440235,0.438235916,0.853062385,N/A,N/A,N/A,0.580159016,N/A
Valparaiso-2002,0.8,0.56500175,0.592415281,0.518897964,0.717924743,0.343587685,0.250308928,0.391711415,0.720021658,0.480148826,0.391442325,0.383710701,0.447436806,0.679124627,N/A,N/A,N/A,0.455505623,N/A
Texas Tech-2002,0.333333333,0.551522931,0.487831483,0.452533455,0.590890506,0.395013522,0.16080683,0.370106569,0.397455204,0.612069365,0.219361392,0.544768318,0.471831599,0.633224385,N/A,N/A,N/A,0.324416561,N/A
S Illinois-2002,0.666666667,0.542099428,0.515376994,0.509051613,0.712934663,0.136140812,0.502563042,0.541575653,0.420492039,0.344170525,0.714191078,0.473333586,0.388955202,0.69859315,N/A,N/A,N/A,0.544773869,N/A
Georgia-2002,0.133333333,0.538219162,0.406021234,0.544686275,0.723196332,0.599338272,0.285641794,0.355742096,0.565574187,0.342327213,0.351650778,0.576176693,0.454262872,0.573681967,N/A,N/A,N/A,0.539000154,N/A
Murray St-2002,0.866666667,0.48042362,0.326927692,0.380477262,0.844328936,0.552478034,0.419544901,0.529619275,0.411380518,0.276754162,0.549870348,0.706063983,0.676812513,0.411965326,N/A,N/A,N/A,0.53755121,N/A
NC State-2002,0.4,0.556074221,0.522041196,0.587937827,0.469385908,0.657640891,0.432710153,0.204404335,0.485880104,0.439849566,0.579188775,0.478701714,0.534677409,0.58746625,N/A,N/A,N/A,0.482734019,N/A
Michigan St-2002,0.6,0.487659003,0.423052007,0.539975555,0.769417411,0.723862351,0.496393886,0.260565672,0.185538316,0.267117598,0.647932821,0.5350222,0.392554739,0.4609919,N/A,N/A,N/A,0.748096881,N/A
Connecticut-2002,0.066666667,0.443750729,0.522171486,0.513951183,0.790993056,0.422557141,0.251149963,0.69992051,0.41610971,0.238606877,0.403839723,0.371311569,0.200765912,0.715787978,N/A,N/A,N/A,0.653900751,N/A
Hampton-2002,0.933333333,0.60432956,0.522041196,0.623325937,0.786619614,0.33144384,0.264084987,0.318942778,0.468240808,0.248983859,0.477984366,0.549280857,0.529921544,0.725024869,N/A,N/A,N/A,0.602268298,N/A
Kansas-2002,0,0.74585716,0.755308576,0.712619801,0.86199697,0.514984166,0.420254378,0.53725015,0.558213905,0.492649947,0.286868853,0.431516703,0.439982842,0.901946852,N/A,N/A,N/A,0.566103515,N/A
Holy Cross-2002,1,0.237463531,0.364737359,0.174280933,0.750378696,0.428326988,0.674185864,0.353962168,0.550675961,0.246006724,0.643932846,0.33802987,0.546190956,0.378286202,N/A,N/A,N/A,0.712079199,N/A
Stanford-2002,0.466666667,0.623993465,0.512720888,0.485613417,0.803349286,0.462183784,0.681130276,0.414035837,0.108372109,0.406422521,0.551788317,0.591608334,0.47505191,0.54327128,N/A,N/A,N/A,0.457484131,N/A
W Kentucky-2002,0.533333333,0.563338779,0.59858438,0.6347775,0.700752701,0.450903591,0.556464458,0.31468309,0.360132654,0.31793116,0.577352824,0.366440235,0.476519079,0.853062385,N/A,N/A,N/A,0.609086429,N/A
Florida-2002,0.266666667,0.595985529,0.681752073,0.595622912,0.815735677,0.448032859,0.430041394,0.478568833,0.714218034,0.36657481,0.481839231,0.299079897,0.408793067,0.621003268,N/A,N/A,N/A,0.579283765,N/A
Creighton-2002,0.733333333,0.57179951,0.482781367,0.5797439,0.650369313,0.579782424,0.526788609,0.436190603,0.549119304,0.340539571,0.553914486,0.557019102,0.617970333,0.621003268,N/A,N/A,N/A,0.553952972,N/A
Illinois-2002,0.2,0.576934298,0.531387865,0.579953732,0.748424891,0.7618144,0.502563042,0.541575653,0.46301247,0.376694471,0.512640299,0.473333586,0.388955202,0.69859315,N/A,N/A,N/A,0.544773869,N/A
San Diego St-2002,0.8,0.375831486,0.328250897,0.478809625,0.611661841,0.270984118,0.439969366,0.3903059,0.320950576,0.245489607,0.754493663,0.578522661,0.518768573,0.478897257,N/A,N/A,N/A,0.637616669,N/A
Texas-2002,0.333333333,0.553827751,0.487831483,0.473002534,0.813202097,0.483726437,0.456047699,0.381875009,0.558586149,0.612069365,0.219361392,0.544768318,0.471831599,0.633224385,N/A,N/A,N/A,0.324416561,N/A
Boston Col-2002,0.666666667,0.386130237,0.35294729,0.304848685,0.711372959,0.435661951,0.076130111,0.309644592,0.492901981,0.264890778,0.673636128,0.552999907,0.494516767,0.495807873,N/A,N/A,N/A,0.528261781,N/A
Miss State-2002,0.133333333,0.404393745,0.469840803,0.58812143,0.784226789,0.262501673,0.459637368,0.361948444,0.520464967,0.273776409,0.415517883,0.393104923,0.429128278,0.689214154,N/A,N/A,N/A,0.815572113,N/A
McNeese St-2002,0.866666667,0.388522581,0.421820611,0.31372981,0.695876565,0.282986048,0.416880841,0.592481303,0.506184329,0.193686346,0.589731295,0.431909998,0.389931242,0.594003126,N/A,N/A,N/A,0.693772479,N/A
Wake Forest-2002,0.4,0.612411016,0.401665596,0.591678076,0.703946487,0.613314844,0.310168066,0.390520165,0.288705775,0.351797384,0.530148075,0.750982374,0.655003917,0.467102458,N/A,N/A,N/A,0.556115357,N/A
Pepperdine-2002,0.6,0.473596686,0.418872715,0.493744394,0.580551757,0.511278165,0.181099735,0.51356994,0.312504865,0.261201679,0.60052618,0.569418234,0.48257426,0.607929515,N/A,N/A,N/A,0.500055163,N/A
Oregon-2002,0.066666667,0.778970708,0.674683061,0.757586726,0.625070377,0.770288736,0.42342118,0.295851247,0.339719294,0.40363281,0.435492521,0.536281433,0.494871125,0.621003268,N/A,N/A,N/A,0.45285045,N/A
Montana-2002,0.933333333,0.51076555,0.347239056,0.682482728,0.456785034,0.494483572,0.325433556,0.361006559,0.319779699,0.287065577,0.369568646,0.692402168,0.679411143,0.48841836,N/A,N/A,N/A,0.625363156,N/A
Duke-2002,0,0.746207259,0.839703423,0.745232887,0.620717043,0.398557336,0.369237853,0.254912901,0.603230064,0.453018733,0.407644116,0.289554577,0.455754908,0.862441381,N/A,N/A,N/A,0.418561205,N/A
Winthrop-2002,1,0.27385926,0.367713131,0.302126119,0.599751334,0.284843103,0.510921709,0.460033887,0.430407269,0.172752381,0.666468981,0.389799868,0.339568802,0.441665482,N/A,N/A,N/A,0.6011062,N/A
Notre Dame-2002,0.466666667,0.53471817,0.541361747,0.514355109,0.641072817,0.478767532,0.371568319,0.442758201,0.45937463,0.552619452,0.293815181,0.43765762,0.354103721,0.526360665,N/A,N/A,N/A,0.433227175,N/A
Charlotte-2002,0.533333333,0.498424554,0.419917463,0.505778239,0.684891016,0.480948963,0.421311545,0.196161381,0.376469095,0.300784645,0.515794853,0.57050497,0.473423104,0.4609919,N/A,N/A,N/A,0.552180405,N/A
Indiana-2002,0.266666667,0.439520364,0.465611516,0.475468056,0.578564439,0.489942302,0.443324109,0.598126761,0.433021438,0.349013859,0.473725718,0.409982095,0.401115297,0.478897257,N/A,N/A,N/A,0.519045903,N/A
Utah-2002,0.733333333,0.518467733,0.483652191,0.658299629,0.77073447,0.557793753,0.523931909,0.296962788,0.71295748,0.350090155,0.467523864,0.371139071,0.299843336,0.656956089,N/A,N/A,N/A,0.631254551,N/A
USC-2002,0.2,0.511815848,0.505425231,0.386971552,0.697468431,0.45285796,0.405764144,0.414944083,0.585345426,0.476165292,0.566526394,0.466319831,0.54964129,0.58746625,N/A,N/A,N/A,0.315825862,N/A
NC-Wilmgton-2002,0.8,0.409149259,0.451666808,0.400741755,0.577337864,0.377347168,0.280811716,0.336155575,0.6209455,0.396723482,0.589680822,0.390589908,0.387326395,0.58746625,N/A,N/A,N/A,0.440133568,N/A
California-2002,0.333333333,0.406844439,0.433291317,0.451169549,0.55457586,0.359794345,0.289067015,0.429051146,0.488536573,0.399018343,0.58608463,0.444502327,0.534466038,0.621003268,N/A,N/A,N/A,0.472003001,N/A
U Penn-2002,0.666666667,0.561267359,0.548431667,0.731924314,0.359168476,0.569722699,0.471195726,0.3429389,0.370649397,0.501285061,0.511624532,0.421684336,0.432087483,0.725024869,N/A,N/A,N/A,0.521325968,N/A
Pittsburgh-2002,0.133333333,0.496178084,0.597669317,0.562359347,0.776445079,0.103618014,0.559978951,0.480152778,0.372093535,0.411346267,0.488407013,0.270576384,0.294478222,0.778030411,N/A,N/A,N/A,0.61794191,N/A
Central Conn-2002,0.866666667,0.434181351,0.518131575,0.405866893,0.783579989,0.601349406,0.50583791,0.3018777,0.367262821,0.228525567,0.355101861,0.332444395,0.420070374,0.816683246,N/A,N/A,N/A,0.668853568,N/A
Oklahoma St-2002,0.4,0.407311238,0.490763623,0.396471681,0.841741736,0.138087071,0.31364497,0.333963938,0.47739463,0.2601693,0.496558381,0.349932208,0.369366009,0.633224385,N/A,N/A,N/A,0.684269754,N/A
Kent State-2002,0.6,0.72604738,0.627602778,0.558440741,0.808768332,0.57536685,0.50415584,0.16804232,0.320934502,0.434560868,0.696405701,0.475945201,0.427176197,0.770783004,N/A,N/A,N/A,0.307720596,N/A
Alabama-2002,0.066666667,0.529845956,0.559794202,0.395763499,0.805386874,0.571802763,0.448295142,0.30795388,0.558856872,0.22740659,0.340628766,0.395361193,0.400487399,0.733551229,N/A,N/A,N/A,0.60263605,N/A
Fla Atlantic-2002,0.933333333,0.277322325,0.289313764,0.243604069,0.808527038,0.301836376,0.139334596,0.31473428,0.609152129,0.288882291,0.526337373,0.524820689,0.61551469,0.4609919,N/A,N/A,N/A,0.605122057,N/A
Cincinnati-2002,0,0.632308321,0.78624194,0.504314664,0.738488297,0.484448175,0.507825384,0.440171675,0.128937751,0.354927304,0.499914827,0.136883795,0.134264613,0.870825636,N/A,N/A,N/A,0.372239098,N/A
Boston U-2002,1,0.372563893,0.380314939,0.353283079,0.63802984,0.392864528,0.384108667,0.24557157,0.319490364,0.27010463,0.666077817,0.47527591,0.341048404,0.58746625,N/A,N/A,N/A,0.534484154,N/A
UCLA-2002,0.466666667,0.477681176,0.307040832,0.608585262,0.635050538,0.386020184,0.366451631,0.215938035,0.183329385,0.255089057,0.399360256,0.729454666,0.635744215,0.478897257,N/A,N/A,N/A,0.683401858,N/A
Mississippi-2002,0.533333333,0.49775353,0.500369358,0.608254778,0.633234135,0.602087363,0.508426795,0.414723237,0.435677907,0.23683841,0.715818828,0.431123408,0.503108409,0.510018474,N/A,N/A,N/A,0.724943182,N/A
Miami (FL)-2002,0.266666667,0.397362586,0.491741104,0.40256729,0.583514303,0.741029976,0.255810894,0.637718094,0.581876787,0.374170741,0.447921464,0.352078079,0.373518843,0.679124627,N/A,N/A,N/A,0.558064445,N/A
Missouri-2002,0.733333333,0.629274128,0.467947048,0.588593551,0.802725944,0.693958893,0.546066634,0.44095341,0.405796856,0.330184857,0.473738336,0.658713374,0.640245191,0.51158164,N/A,N/A,N/A,0.530799273,N/A
Ohio State-2002,0.2,0.606138406,0.535893792,0.644303857,0.698282796,0.346705754,0.498949881,0.217990729,0.250234345,0.355236584,0.643863446,0.494295502,0.596074701,0.656956089,N/A,N/A,N/A,0.589735292,N/A
Davidson-2002,0.8,0.327412767,0.247675198,0.352144742,0.505844661,0.433565668,0.355931646,0.315654957,0.282136512,0.247024257,0.531763207,0.646983533,0.314328522,0.526360665,N/A,N/A,N/A,0.705187517,N/A
Gonzaga-2002,0.333333333,0.667960089,0.663768968,0.6127137,0.76949449,0.583241089,0.558193513,0.313970826,0.208767195,0.363042826,0.382458155,0.400449874,0.305973118,0.862441381,N/A,N/A,N/A,0.543898618,N/A
Wyoming-2002,0.666666667,0.470591668,0.438052674,0.405620341,0.745465696,0.442952313,0.632890576,0.385926283,0.362113162,0.238492443,0.637592192,0.5166098,0.483158641,0.594003126,N/A,N/A,N/A,0.588963011,N/A
Arizona-2002,0.133333333,0.595226981,0.400840828,0.558010586,0.700005362,0.578841733,0.641202257,0.267279525,0.362196071,0.353956163,0.391555889,0.581317123,0.604554441,0.58746625,N/A,N/A,N/A,0.490993741,N/A
UCSB-2002,0.866666667,0.436486171,0.426186552,0.498843303,0.534357489,0.696047067,0.54611362,0.261968261,0.253933944,0.32692504,0.626690052,0.462193687,0.337473734,0.510018474,N/A,N/A,N/A,0.679216834,N/A
Xavier-2002,0.4,0.51951803,0.563581713,0.465946944,0.674840478,0.531515203,0.3421133,0.439530345,0.362721443,0.259303315,0.344218648,0.35129839,0.307253783,0.76310928,N/A,N/A,N/A,0.542567354,N/A
Hawaii-2002,0.6,0.513099545,0.527600354,0.527186315,0.499225851,0.395074343,0.216352727,0.358076332,0.404925467,0.522458409,0.578961647,0.400501623,0.396894078,0.778030411,N/A,N/A,N/A,0.420414678,N/A
Oklahoma-2002,0.066666667,0.624256039,0.681752073,0.452995085,0.841741736,0.711576591,0.475814371,0.420747497,0.600497454,0.39807813,0.496558381,0.311661877,0.334328024,0.810572687,N/A,N/A,N/A,0.390207486,N/A
IL-Chicago-2002,0.933333333,0.423328276,0.254520774,0.397699196,0.543010536,0.2705381,0.232727068,0.08159588,0.223394697,0.310978533,0.76611504,0.749360896,0.700330735,0.384254654,N/A,N/A,N/A,0.436661984,N/A
Arizona-2003,0,0.626998483,0.723499539,0.564489139,0.821965736,0.447773358,0.453862888,0.464268712,0.45761493,0.412744216,0.337713958,0.304910318,0.372617405,0.894699446,N/A,N/A,N/A,0.500680342,N/A
Vermont-2003,1,0.391615124,0.37785336,0.38798399,0.717210917,0.295543473,0.598661862,0.262585459,0.389536556,0.32252707,0.421252863,0.502772037,0.569908115,0.473639335,N/A,N/A,N/A,0.635130662,N/A
Cincinnati-2003,0.466666667,0.385605088,0.430597942,0.235677678,0.590042628,0.410680907,0.448750899,0.456896709,0.204290114,0.392906959,0.699869401,0.403896377,0.393990824,0.473639335,N/A,N/A,N/A,0.268635859,N/A
Gonzaga-2003,0.533333333,0.600507644,0.532271719,0.612928778,0.679884179,0.550714236,0.552419033,0.329159448,0.351890831,0.362603648,0.531649643,0.51659255,0.539047832,0.668466676,N/A,N/A,N/A,0.571377086,N/A
Notre Dame-2003,0.266666667,0.574016805,0.527221603,0.504487775,0.515429368,0.700466697,0.384898019,0.536917419,0.402751222,0.490107661,0.285272648,0.511324472,0.401625076,0.621003268,N/A,N/A,N/A,0.367649547,N/A
WI-Milwkee-2003,0.733333333,0.53253005,0.452307352,0.638281689,0.561513043,0.413709772,0.348813389,0.367220219,0.551581192,0.403682295,0.647522729,0.570059926,0.626742263,0.656956089,N/A,N/A,N/A,0.585336972,N/A
Illinois-2003,0.2,0.581281363,0.669632036,0.701294137,0.793027293,0.718141161,0.525731442,0.373365139,0.506514272,0.511683074,0.58255153,0.256045181,0.211017444,0.755009237,N/A,N/A,N/A,0.39156817,N/A
W Kentucky-2003,0.8,0.473334111,0.429321096,0.605679094,0.677668972,0.271272002,0.360587879,0.368730306,0.364198575,0.260663531,0.556349802,0.525524479,0.530033446,0.607929515,N/A,N/A,N/A,0.68952126,N/A
Creighton-2003,0.333333333,0.71286031,0.688569593,0.78829559,0.599855224,0.423789772,0.427156503,0.481343297,0.555261332,0.45354451,0.447372572,0.390883154,0.532862099,0.822367486,N/A,N/A,N/A,0.488515089,N/A
Central Mich-2003,0.666666667,0.529670907,0.394600524,0.751632753,0.669642618,0.726287065,0.34366851,0.394819342,0.324743236,0.195132542,0.722847174,0.660586699,0.660194959,0.672019326,N/A,N/A,N/A,0.93938703,N/A
Duke-2003,0.133333333,0.600040845,0.605665511,0.468517382,0.73531462,0.476444185,0.313179817,0.559366158,0.482622967,0.283278745,0.68580009,0.431168258,0.508293235,0.684240443,N/A,N/A,N/A,0.47041431,N/A
Colorado St-2003,0.866666667,0.512807796,0.279097481,0.662957892,0.707716695,0.423846537,0.301579172,0.413675317,0.208454172,0.260589922,0.740462205,0.815289503,0.666107153,0.315759557,N/A,N/A,N/A,0.807356521,N/A
Memphis-2003,0.4,0.467090676,0.524864862,0.425612053,0.710756321,0.256861576,0.445076656,0.536426001,0.446456067,0.443530005,0.488918051,0.374764972,0.382209954,0.736819667,N/A,N/A,N/A,0.503732688,N/A
Arizona St-2003,0.6,0.529029058,0.459695726,0.503690414,0.734376257,0.328232513,0.424454854,0.464268712,0.156234243,0.374585177,0.604904701,0.547545531,0.608272098,0.492539434,N/A,N/A,N/A,0.529578335,N/A
Kansas-2003,0.066666667,0.583615358,0.72049377,0.55462705,0.752027534,0.310882426,0.551108146,0.483067648,0.688177865,0.402043108,0.28207393,0.239268058,0.393456178,0.695466818,N/A,N/A,N/A,0.522539552,N/A
Utah State-2003,0.933333333,0.497899405,0.424986971,0.377203888,0.793127832,0.531616571,0.618893687,0.166436436,0.27508164,0.369457305,0.525176497,0.525069085,0.603224042,0.578939889,N/A,N/A,N/A,0.553901486,N/A
Kentucky-2003,0,0.645933014,0.647691739,0.613112381,0.810487547,0.485283444,0.432160426,0.534036188,0.478934367,0.407505003,0.448148592,0.379950252,0.483923309,0.853062385,N/A,N/A,N/A,0.540353484,N/A
IUPUI-2003,1,0.372593068,0.249340428,0.47234681,0.628317783,0.473127435,0.317695094,0.136346584,0.541860544,0.186251241,0.636576425,0.697818595,0.895513944,0.358249254,N/A,N/A,N/A,0.782768588,N/A
Oregon-2003,0.466666667,0.549509861,0.510817739,0.594022945,0.518445535,0.771030747,0.433118924,0.317992118,0.446396846,0.4024761,0.368313134,0.523378608,0.49740137,0.559045048,N/A,N/A,N/A,0.507446988,N/A
Utah-2003,0.533333333,0.543149726,0.484585131,0.608228549,0.793127832,0.531616571,0.618893687,0.4451173,0.513925314,0.369457305,0.525176497,0.482534612,0.416228381,0.695466818,N/A,N/A,N/A,0.531417098,N/A
Wisconsin-2003,0.266666667,0.664342397,0.631756921,0.561231502,0.547062254,0.645939009,0.673579755,0.290425903,0.460136038,0.464660054,0.343127173,0.367806416,0.525209196,0.695466818,N/A,N/A,N/A,0.29438589,N/A
Weber State-2003,0.733333333,0.630382775,0.443546686,0.618793573,0.52841229,0.556820624,0.406670958,0,0.328932675,0.357506704,0.660431164,0.678695504,0.741181444,0.781440955,N/A,N/A,N/A,0.497981039,N/A
Dayton-2003,0.2,0.633066869,0.433058309,0.496299094,0.800664897,0.52162983,0.263337922,0.299374539,0.247519501,0.389084251,0.570280314,0.688607219,0.493403956,0.726730141,N/A,N/A,N/A,0.541493517,N/A
Tulsa-2003,0.8,0.458221496,0.433058309,0.545467898,0.573514035,0.502763282,0.287859495,0.509379724,0.430593391,0.299615564,0.465820405,0.503389579,0.35500516,0.50802899,N/A,N/A,N/A,0.61789778,N/A
Missouri-2003,0.333333333,0.476018205,0.413764726,0.514848213,0.739289257,0.574872175,0.529330508,0.441877012,0.467132536,0.508887178,0.436047722,0.39849375,0.394177329,0.526360665,N/A,N/A,N/A,0.489294724,N/A
S Illinois-2003,0.666666667,0.571070137,0.472159063,0.593529841,0.543241776,0.46712647,0.405477534,0.315252755,0.506514272,0.351005626,0.643510136,0.569690781,0.660120358,0.755009237,N/A,N/A,N/A,0.422841844,N/A
Marquette-2003,0.133333333,0.894707667,0.589954913,0.613028448,0.822394702,0.744148045,0.254593977,0.349053837,0.290929087,0.483544727,0.617756355,0.728799175,0.399082398,0.789540998,N/A,N/A,N/A,0.456447069,N/A
Holy Cross-2003,0.866666667,0.446609873,0.586306782,0.455885516,0.71153047,0.501782043,0.74522278,0.554003705,0.556259623,0.371616084,0.638115848,0.213079463,0.389813122,0.79693051,N/A,N/A,N/A,0.586462294,N/A
Indiana-2003,0.4,0.453874431,0.327972439,0.386651559,0.530439824,0.498566661,0.455596641,0.553334586,0.398512716,0.411952457,0.571075261,0.662353075,0.369801186,0.4609919,N/A,N/A,N/A,0.345657946,N/A
Alabama-2003,0.6,0.402730774,0.394686879,0.429289353,0.735374943,0.488429896,0.450630306,0.406374249,0.572858327,0.289276314,0.548267834,0.41178987,0.362390739,0.473639335,N/A,N/A,N/A,0.439905561,N/A
Pittsburgh-2003,0.066666667,0.571391061,0.732477457,0.774089986,0.67892906,0.174709176,0.640450494,0.462684766,0.512233296,0.408674083,0.517283803,0.148610186,0.24595596,0.789540998,N/A,N/A,N/A,0.7064011,N/A
Wagner-2003,0.933333333,0.532121601,0.367675862,0.598345477,0.672789485,0.59163433,0.415194072,0.237732281,0.424256781,0.342958145,0.447145444,0.698094591,0.749269524,0.559045048,N/A,N/A,N/A,0.645964652,N/A
Texas-2003,0,0.619850624,0.577610656,0.538317884,0.920279364,0.51045506,0.384301307,0.387497066,0.659540448,0.611722971,0.360168075,0.469297141,0.400872841,0.736819667,N/A,N/A,N/A,0.243805209,N/A
NC-Asheville-2003,1,0.31198798,0.026016265,0.352344082,0.611541194,0.712399697,0.159961096,0.251853239,0.367047935,0.177340249,0.567397051,0.978437792,0.772396086,0.216001137,N/A,N/A,N/A,0.739609153,N/A
LSU-2003,0.466666667,0.660345431,0.57223845,0.715835471,0.617811469,0.283059032,0.444127555,0.412609116,0.564922759,0.425740186,0.405694601,0.484956479,0.424422147,0.54327128,N/A,N/A,N/A,0.579372026,N/A
Purdue-2003,0.533333333,0.421548605,0.463142362,0.370588945,0.494946245,0.689924461,0.429787674,0.283407107,0.401431448,0.250470261,0.658178813,0.413683895,0.44541634,0.526360665,N/A,N/A,N/A,0.495833364,N/A
Connecticut-2003,0.266666667,0.553565177,0.527109492,0.565826815,0.902142149,0.386020184,0.381735915,0.781677271,0.22256307,0.321456959,0.412716639,0.493909108,0.23400102,0.578939889,N/A,N/A,N/A,0.598053854,N/A
BYU-2003,0.733333333,0.547321741,0.520221372,0.621122704,0.594084292,0.598928747,0.552090136,0.23648326,0.400153974,0.270217826,0.893331903,0.44872162,0.377820881,0.656956089,N/A,N/A,N/A,0.626937136,N/A
Stanford-2003,0.2,0.429455012,0.417131369,0.417942705,0.781478726,0.346259736,0.465191018,0.331871755,0.249325731,0.303333117,0.538987136,0.49150104,0.374065923,0.668466676,N/A,N/A,N/A,0.587411096,N/A
San Diego-2003,0.8,0.475230482,0.332964379,0.61459694,0.755459262,0.383141343,0.538652371,0.303992553,0.327672121,0.265615731,0.609693314,0.557239899,0.587688214,0.421060111,N/A,N/A,N/A,0.671133634,N/A
Maryland-2003,0.333333333,0.550793558,0.696565788,0.526897796,0.68208263,0.598567878,0.308547077,0.699116106,0.735207526,0.501464444,0.461233683,0.238512518,0.198173499,0.578939889,N/A,N/A,N/A,0.44781224,N/A
NC-Wilmgton-2003,0.666666667,0.519984829,0.605898822,0.52815154,0.443091638,0.421446151,0.348813389,0.15783662,0.696214954,0.479202427,0.618450357,0.270686782,0.374600569,0.705982663,N/A,N/A,N/A,0.341870095,N/A
Xavier-2003,0.133333333,0.679892636,0.64474354,0.479008965,0.827914287,0.66662612,0.373081242,0.261037346,0.202216545,0.474495177,0.287726891,0.427387109,0.405697092,0.79693051,N/A,N/A,N/A,0.430321931,N/A
Troy-2003,0.866666667,0.549743261,0.512071557,0.450797098,0.741749109,0.408073731,0.232492142,0.531772155,0.620209472,0.380102743,0.309897098,0.505204254,0.553128924,0.76310928,N/A,N/A,N/A,0.418928958,N/A
Michigan St-2003,0.4,0.424670323,0.436634629,0.455822566,0.659176519,0.585540107,0.65848811,0.394790091,0.363318726,0.275054975,0.779616532,0.438302761,0.431708257,0.4609919,N/A,N/A,N/A,0.677863505,N/A
Colorado-2003,0.6,0.512807796,0.436634629,0.662957892,0.756846698,0.423846537,0.432564499,0.656555788,0.266560633,0.272153923,0.399366566,0.491135345,0.341551966,0.510018474,N/A,N/A,N/A,0.529710726,N/A
Florida-2003,0.066666667,0.74349399,0.600950817,0.72855127,0.759852811,0.491373613,0.392223011,0.457020295,0.64712949,0.462934269,0.440325298,0.421491139,0.367706119,0.715787978,N/A,N/A,N/A,0.511050963,N/A
Sam Hous St-2003,0.933333333,0.395203641,0.447835361,0.537011682,0.538084131,0.530493417,0.348578463,0.607658956,0.484509568,0.293071187,0.671547814,0.406987535,0.240379475,0.658945573,N/A,N/A,N/A,0.706423165,N/A
Oklahoma-2003,0,0.571245186,0.58883078,0.478368978,0.683004236,0.530469089,0.566904568,0.616273398,0.60290858,0.443264024,0.659194579,0.294905454,0.246975518,0.684240443,N/A,N/A,N/A,0.378718897,N/A
S Car State-2003,1,0.420615008,0.289715543,0.435411191,0.7379789,0.449379022,0.117364319,0.290700863,0.478976667,0,0.600929963,0.690159698,0.546570182,0.50802899,N/A,N/A,N/A,1,N/A
California-2003,0.466666667,0.452561559,0.392442248,0.551993663,0.529203196,0.433070994,0.503747069,0.227368624,0.336400399,0.387983212,0.396988032,0.568303899,0.671975829,0.631519113,N/A,N/A,N/A,0.523606034,N/A
NC State-2003,0.533333333,0.506856109,0.39019792,0.569420183,0.526073085,0.757260965,0.389201862,0.290790079,0.57760444,0.335090047,0.599314831,0.620984686,0.651516282,0.421060111,N/A,N/A,N/A,0.577658299,N/A
Miss State-2003,0.266666667,0.428783989,0.563021162,0.543700067,0.782836001,0.351372721,0.523015698,0.405795077,0.62634304,0.249408192,0.354004076,0.242976758,0.380357343,0.578939889,N/A,N/A,N/A,0.79550018,N/A
Butler-2003,0.733333333,0.710380441,0.504063545,0.750945554,0.392952894,0.590722022,0.316473479,0.16022497,0.410788312,0.492606648,0.518198623,0.625659372,0.610796126,0.79693051,N/A,N/A,N/A,0.295717154,N/A
Louisville-2003,0.2,0.660141207,0.668510932,0.614208751,0.669981099,0.443524026,0.325132851,0.513542883,0.3588721,0.451107379,0.849982019,0.394139909,0.315491066,0.684240443,N/A,N/A,N/A,0.444318591,N/A
Austin Peay-2003,0.8,0.370930097,0.30603093,0.476239187,0.497178209,0.422853134,0.371206533,0.493055429,0.402387438,0.224679972,0.59854512,0.602558485,0.554707996,0.631519113,N/A,N/A,N/A,0.707033635,N/A
Oklahoma St-2003,0.333333333,0.310357101,0.452120703,0.371784985,0.658452639,0.25612362,0.166102061,0.616273398,0.60290858,0.195081202,0.733162567,0.294905454,0.246975518,0.594003126,N/A,N/A,N/A,0.619832158,N/A
U Penn-2003,0.666666667,0.534922395,0.576401682,0.668628593,0.492918711,0.477834949,0.641023713,0.209001873,0.495600751,0.381438835,0.602709131,0.324364605,0.409539085,0.726730141,N/A,N/A,N/A,0.548333713,N/A
